instancia,abordagem,semente,n_vertices,p,r,iteracao,tempo_acumulado,melhor_cobertura,melhor_distancia
kroA200.tsp,GRASP com VND,1,200,20,429.3,37,21.07637071609497,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,38,22.582942485809326,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,39,23.351351022720337,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,40,23.62957215309143,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,41,24.26087522506714,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,42,24.707006692886353,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,43,25.197033643722534,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,44,25.46036386489868,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,45,26.882290363311768,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,46,27.503898859024048,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,47,27.83185315132141,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,48,28.74702763557434,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,49,28.97320866584778,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,50,29.453152418136597,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,51,29.934154748916626,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,52,30.431115865707397,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,53,30.691980123519897,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,54,31.387895107269287,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,55,32.181161403656006,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,56,32.987480878829956,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,57,33.49551486968994,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,58,34.0056517124176,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,59,34.78878903388977,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,60,35.47085762023926,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,61,36.765570878982544,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,62,36.92099118232727,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,63,37.243849992752075,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,64,37.898146629333496,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,65,38.47960448265076,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,66,39.27391242980957,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,67,39.51668930053711,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,68,40.283254623413086,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,69,40.615071535110474,200,10948
kroA200.tsp,GRASP com VND,1,200,20,429.3,70,41.22102737426758,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,71,41.582401275634766,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,72,41.80515789985657,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,73,42.09711670875549,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,74,42.2835488319397,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,75,43.28481149673462,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,76,43.72483825683594,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,77,44.41640496253967,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,78,44.60237431526184,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,79,45.434706926345825,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,80,46.32749915122986,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,81,47.21125602722168,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,82,47.95745658874512,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,83,48.80699300765991,200,10929
kroA200.tsp,GRASP com VND,1,200,20,429.3,84,49.92832136154175,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,85,50.16280150413513,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,86,50.38880920410156,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,87,51.02402663230896,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,88,52.14451265335083,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,89,53.46824789047241,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,90,54.22593307495117,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,91,54.98017740249634,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,92,55.217804193496704,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,93,55.44230580329895,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,94,56.28869700431824,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,95,57.103800535202026,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,96,57.38406801223755,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,97,57.84961009025574,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,98,58.52424073219299,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,99,59.07579064369202,200,10918
kroA200.tsp,GRASP com VND,1,200,20,429.3,100,59.296135663986206,200,10918
kroA200.tsp,GRASP com VND,2,200,20,429.3,1,0.9880990982055664,200,11478
kroA200.tsp,GRASP com VND,2,200,20,429.3,2,2.274444103240967,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,3,2.541454315185547,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,4,3.6351375579833984,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,5,4.8428192138671875,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,6,5.52241063117981,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,7,5.93102502822876,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,8,6.719383955001831,200,11370
kroA200.tsp,GRASP com VND,2,200,20,429.3,9,6.978203296661377,200,11265
kroA200.tsp,GRASP com VND,2,200,20,429.3,10,7.613909006118774,200,11265
kroA200.tsp,GRASP com VND,2,200,20,429.3,11,7.848592042922974,200,11144
kroA200.tsp,GRASP com VND,2,200,20,429.3,12,8.089966058731079,200,11144
kroA200.tsp,GRASP com VND,2,200,20,429.3,13,9.257508754730225,200,11144
kroA200.tsp,GRASP com VND,2,200,20,429.3,14,9.786881446838379,200,11144
kroA200.tsp,GRASP com VND,2,200,20,429.3,15,10.462980270385742,200,11144
kroA200.tsp,GRASP com VND,2,200,20,429.3,16,11.262689590454102,200,11144
kroA200.tsp,GRASP com VND,2,200,20,429.3,17,12.057976007461548,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,18,12.565810918807983,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,19,12.837305307388306,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,20,13.237996816635132,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,21,13.50967264175415,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,22,14.468790054321289,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,23,15.269839525222778,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,24,16.136614084243774,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,25,16.415212869644165,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,26,16.828960180282593,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,27,17.917352437973022,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,28,18.172433614730835,200,11135
kroA200.tsp,GRASP com VND,2,200,20,429.3,29,19.03306269645691,200,11129
kroA200.tsp,GRASP com VND,2,200,20,429.3,30,20.65138578414917,200,11129
kroA200.tsp,GRASP com VND,2,200,20,429.3,31,21.069876194000244,200,11129
kroA200.tsp,GRASP com VND,2,200,20,429.3,32,21.876360416412354,200,11129
kroA200.tsp,GRASP com VND,2,200,20,429.3,33,22.777326583862305,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,34,23.241055011749268,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,35,24.18867564201355,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,36,24.457510948181152,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,37,24.958057165145874,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,38,25.3190655708313,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,39,25.696497201919556,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,40,26.060341596603394,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,41,26.415684938430786,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,42,27.169792413711548,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,43,27.364291667938232,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,44,27.840022325515747,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,45,28.421445608139038,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,46,28.939294815063477,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,47,29.655608892440796,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,48,30.14038586616516,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,49,30.528215646743774,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,50,31.752178192138672,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,51,31.91616415977478,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,52,32.13401651382446,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,53,32.45193600654602,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,54,32.703861474990845,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,55,33.034740924835205,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,56,33.48407602310181,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,57,33.81213927268982,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,58,34.139984130859375,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,59,34.585036277770996,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,60,35.11012315750122,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,61,35.5812623500824,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,62,36.594205141067505,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,63,36.832204818725586,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,64,37.950628995895386,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,65,38.25042200088501,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,66,38.47657299041748,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,67,39.70168352127075,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,68,39.98389983177185,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,69,40.18894672393799,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,70,40.380024909973145,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,71,40.9194860458374,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,72,41.81290578842163,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,73,42.074334383010864,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,74,42.96669864654541,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,75,43.719507932662964,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,76,43.969881772994995,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,77,44.57340455055237,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,78,45.40734505653381,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,79,45.66525459289551,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,80,45.97650218009949,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,81,46.27281713485718,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,82,46.558093786239624,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,83,47.1149468421936,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,84,47.83477425575256,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,85,48.25590753555298,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,86,48.51393365859985,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,87,48.766462564468384,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,88,49.09708499908447,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,89,49.64412260055542,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,90,50.425379037857056,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,91,51.03547811508179,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,92,51.3940167427063,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,93,51.608142137527466,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,94,51.79706335067749,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,95,52.30619835853577,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,96,52.539405822753906,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,97,52.77301907539368,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,98,53.18925094604492,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,99,53.496347188949585,200,10919
kroA200.tsp,GRASP com VND,2,200,20,429.3,100,53.743075132369995,200,10919
kroA200.tsp,GRASP com VND,3,200,20,429.3,1,0.20393824577331543,200,11135
kroA200.tsp,GRASP com VND,3,200,20,429.3,2,0.520108699798584,200,11135
kroA200.tsp,GRASP com VND,3,200,20,429.3,3,0.9717071056365967,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,4,1.8354954719543457,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,5,2.8368637561798096,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,6,4.049665927886963,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,7,5.037384748458862,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,8,5.3087732791900635,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,9,5.597602128982544,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,10,6.008836269378662,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,11,6.360142707824707,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,12,6.56885290145874,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,13,6.8503007888793945,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,14,7.9554479122161865,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,15,8.571490049362183,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,16,8.864538669586182,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,17,9.625573873519897,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,18,10.106499671936035,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,19,10.604256629943848,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,20,11.349209547042847,200,11129
kroA200.tsp,GRASP com VND,3,200,20,429.3,21,11.985985279083252,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,22,12.526841402053833,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,23,13.1392343044281,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,24,13.643150568008423,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,25,14.305319547653198,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,26,14.55450963973999,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,27,15.033017873764038,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,28,15.295933485031128,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,29,15.871183156967163,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,30,16.064720392227173,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,31,16.365450143814087,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,32,16.858716011047363,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,33,17.26904606819153,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,34,17.750933408737183,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,35,18.302351474761963,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,36,18.57745623588562,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,37,19.024215698242188,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,38,19.403360605239868,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,39,20.19034194946289,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,40,20.70505666732788,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,41,21.290528059005737,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,42,21.568960905075073,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,43,22.55450177192688,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,44,23.876638889312744,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,45,24.280556440353394,200,11117
kroA200.tsp,GRASP com VND,3,200,20,429.3,46,25.847946643829346,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,47,26.72378706932068,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,48,27.022584915161133,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,49,27.6694552898407,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,50,28.573697328567505,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,51,29.10840606689453,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,52,29.619566917419434,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,53,30.47959017753601,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,54,31.030350923538208,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,55,31.817412614822388,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,56,32.319401025772095,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,57,32.880831241607666,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,58,33.41693449020386,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,59,33.62243318557739,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,60,34.06686186790466,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,61,34.73465156555176,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,62,35.92152714729309,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,63,36.78500008583069,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,64,37.04591155052185,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,65,37.81257724761963,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,66,38.063098669052124,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,67,38.60193920135498,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,68,39.296719551086426,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,69,39.616745710372925,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,70,39.8429479598999,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,71,40.423760652542114,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,72,40.94370412826538,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,73,41.668808937072754,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,74,42.16994905471802,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,75,42.478158712387085,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,76,42.67906665802002,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,77,43.73964834213257,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,78,44.222246170043945,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,79,44.54437327384949,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,80,45.07269501686096,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,81,45.670432567596436,200,11015
kroA200.tsp,GRASP com VND,3,200,20,429.3,82,46.347753286361694,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,83,47.46731972694397,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,84,47.95511269569397,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,85,48.907933950424194,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,86,49.75213956832886,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,87,50.56208252906799,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,88,51.250614643096924,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,89,51.81675672531128,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,90,52.33982467651367,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,91,52.894463300704956,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,92,53.14691495895386,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,93,53.83690929412842,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,94,54.3058385848999,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,95,54.792778730392456,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,96,55.0203754901886,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,97,55.27440142631531,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,98,55.57884955406189,200,10917
kroA200.tsp,GRASP com VND,3,200,20,429.3,99,55.93984794616699,200,10827
kroA200.tsp,GRASP com VND,3,200,20,429.3,100,56.714824199676514,200,10827
kroA200.tsp,GRASP com VND,4,200,20,429.3,1,0.4981379508972168,200,11303
kroA200.tsp,GRASP com VND,4,200,20,429.3,2,1.393310308456421,200,11303
kroA200.tsp,GRASP com VND,4,200,20,429.3,3,2.1260688304901123,200,11303
kroA200.tsp,GRASP com VND,4,200,20,429.3,4,2.3028409481048584,200,11303
kroA200.tsp,GRASP com VND,4,200,20,429.3,5,2.639518976211548,200,11303
kroA200.tsp,GRASP com VND,4,200,20,429.3,6,3.149240493774414,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,7,3.374215841293335,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,8,3.697618246078491,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,9,4.327632188796997,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,10,5.446552515029907,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,11,5.666218996047974,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,12,6.155739784240723,200,11135
kroA200.tsp,GRASP com VND,4,200,20,429.3,13,6.683059453964233,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,14,6.943603992462158,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,15,7.7519752979278564,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,16,8.159045934677124,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,17,8.428619146347046,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,18,9.324954509735107,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,19,10.173975944519043,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,20,11.116113901138306,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,21,11.45474100112915,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,22,11.77140736579895,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,23,12.626019477844238,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,24,13.134258270263672,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,25,13.579172849655151,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,26,14.087663173675537,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,27,14.28854250907898,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,28,15.032674789428711,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,29,15.88078761100769,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,30,16.253580331802368,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,31,16.500227212905884,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,32,17.24383854866028,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,33,17.888165712356567,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,34,18.788074731826782,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,35,19.85771417617798,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,36,20.13747239112854,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,37,20.381248474121094,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,38,21.096086263656616,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,39,21.572412490844727,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,40,21.813647747039795,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,41,22.054312467575073,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,42,23.24646306037903,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,43,23.90352463722229,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,44,24.103700160980225,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,45,25.509240865707397,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,46,26.56213355064392,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,47,26.89075517654419,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,48,27.321737051010132,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,49,27.61474108695984,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,50,28.50028133392334,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,51,29.172658920288086,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,52,29.400832414627075,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,53,30.107785940170288,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,54,30.723132610321045,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,55,30.931890726089478,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,56,31.2471604347229,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,57,31.54798436164856,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,58,32.09538722038269,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,59,32.640772342681885,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,60,32.86413049697876,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,61,33.10820913314819,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,62,34.49601340293884,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,63,35.1702778339386,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,64,35.697144985198975,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,65,35.913668155670166,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,66,36.67384600639343,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,67,36.905598163604736,200,10948
